Data,Razão Social,CNPJ,Região,Estado,Município,Capacidade Produção Etanol Anidro (m³/d),Capacidade Produção Etanol Hidratado (m³/d)
01/05/2019,COMPANHIA ACUCAREIRA CENTRAL SUMAUMA - EM RECUPERACAO JUDICIAL,12478095000132,NORDESTE,Alagoas,MARECHAL DEODORO,120,150
01/05/2019,USINA SANTA CLOTILDE S/A - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,12607842000195,NORDESTE,Alagoas,RIO LARGO,90,180
01/05/2019,USINA SERRA GRANDE SA,12706289000148,NORDESTE,Alagoas,SAO JOSE DA LAJE,180,190
01/05/2019,CENTRAL ACUCAREIRA SANTO ANTONIO S A,12718011000190,NORDESTE,Alagoas,SAO LUIS DO QUITUNDE,180,325
01/05/2019,TRIUNFO AGROINDUSTRIAL LTDA - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,12733937000155,NORDESTE,Alagoas,BOCA DA MATA,300,330
01/05/2019,USINA SAO JOSE DO PINHEIRO LTDA,13324215000100,NORDESTE,Sergipe,LARANJEIRAS,150,180
01/05/2019,DELTA SUCROENERGIA S.A.,13537735000281,SUDESTE,Minas Gerais,CONCEICAO DAS ALAGOAS,900,1000
01/05/2019,DELTA SUCROENERGIA S.A.,13537735000362,SUDESTE,Minas Gerais,DELTA,180,800
01/05/2019,AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA AGROVALE,13642699000135,NORDESTE,Bahia,JUAZEIRO,600,700
01/05/2019,BIOFLEX AGROINDUSTRIAL S.A.,13808130000288,NORDESTE,Alagoas,SAO MIGUEL DOS CAMPOS,228,228
01/05/2019,PRODUTORA DE ETANOL NORTE CAPIXABA LTDA,14060293000107,SUDESTE,Espírito Santo,BOA ESPERANCA,80,187
01/05/2019,USINAS ITAMARATI S/A,15009178000170,CENTRO OESTE,Mato Grosso,NOVA OLIMPIA,1460,1565
01/05/2019,COOPERATIVA AGR PROD CANA DE CAMPO NOVO DO PARECIS LTDA,15043391000107,CENTRO OESTE,Mato Grosso,CAMPO NOVO DO PARECIS,700,1250
01/05/2019,ALCOOLVALE S/A ALCOOL E ACUCAR - EM RECUPERACAO JUDICIAL,15444904000183,CENTRO OESTE,Mato Grosso do Sul,APARECIDA DO TABOADO,0,380
01/05/2019,RAÍZEN CENTRO-SUL S.A.,15527906000640,CENTRO OESTE,Mato Grosso do Sul,MARACAJU,0,360
01/05/2019,RAÍZEN CENTRO-SUL S.A.,15527906000721,CENTRO OESTE,Mato Grosso do Sul,RIO BRILHANTE,750,950
01/05/2019,RAÍZEN CENTRO-SUL S.A.,15527906000802,NORDESTE,Rio Grande do Norte,AREZ,120,200
01/05/2019,RAÍZEN CENTRO-SUL S.A.,15527906002937,SUDESTE,Minas Gerais,LAGOA DA PRATA,1000,1100
01/05/2019,RAÍZEN CENTRO-SUL S.A.,15527906003585,CENTRO OESTE,Mato Grosso do Sul,RIO BRILHANTE,1000,1000
01/05/2019,RAÍZEN CENTRO-SUL S.A.,15527906003666,SUDESTE,São Paulo,LEME,300,510
01/05/2019,AGROPEU-AGRO INDUSTRIAL DE POMPEU S/A,16617789000164,SUDESTE,Minas Gerais,POMPEU,420,450
01/05/2019,DAMFI - DESTILARIA ANTONIO MONTI FILHO EIRELI,17869587000172,SUDESTE,Minas Gerais,CANAPOLIS,0,198
01/05/2019,DASA- DESTILARIA DE ALCOOL SERRA DOS AIMORES S/A,18054379000188,SUDESTE,Minas Gerais,SERRA DOS AIMORES,150,500
01/05/2019,U.S.A. - USINA SANTO ANGELO LTDA,19537471000161,SUDESTE,Minas Gerais,PIRAJUBA,400,400
01/05/2019,DESTILARIA CACHOEIRA LTDA,19680743000188,SUDESTE,Minas Gerais,TUPACIGUARA,0,120
01/05/2019,ARAPORA BIOENERGIA S/A,19818301000155,SUDESTE,Minas Gerais,ARAPORA,500,500
01/05/2019,FS INDÚSTRIA DE BIOCOMBUSTÍVEIS LTDA.,20003699000150,CENTRO OESTE,Mato Grosso,LUCAS DO RIO VERDE,1650,1716
01/05/2019,CANEX BIOENERGIA LTDA,20058453000186,SUL,Rio Grande do Sul,SAO VICENTE DO SUL,0,1
01/05/2019,CEARA-MIRIM AGROINDUSTRIAL S.A.,20809373000115,NORDESTE,Rio Grande do Norte,CEARA-MIRIM,0,240
01/05/2019,DESTILARIA RIO DO CACHIMBO LTDA,21783238000100,SUDESTE,Minas Gerais,JOAO PINHEIRO,0,120
01/05/2019,USINA MONTE ALEGRE LTDA,22587687000146,SUDESTE,Minas Gerais,MONTE BELO,0,200
01/05/2019,USINA ACUCAREIRA PASSOS SA EM RECUPERACAO JUDICIAL,23272271000100,SUDESTE,Minas Gerais,PASSOS,0,300
01/05/2019,DESTILLA BIOENERGIA AGROINDUSTRIAL LTDA.,23393856000170,CENTRO OESTE,Mato Grosso,ITAUBA,0,5
01/05/2019,COMPANHIA AGRICOLA PONTENOVENSE,23796998000188,SUDESTE,Minas Gerais,URUCANIA,150,200
01/05/2019,COMPANHIA AGRICOLA PONTENOVENSE,23796998002202,SUDESTE,Minas Gerais,SAO PEDRO DOS FERROS,100,180
01/05/2019,RIO AMAMBAI AGROENERGIA S.A,23858708000183,CENTRO OESTE,Mato Grosso do Sul,NAVIRAI,270,600
01/05/2019,BAHIA ETANOL HOLDING S.A,24870441000293,NORDESTE,Bahia,IBIRAPUA,200,430
01/05/2019,CLARION S/A AGROINDUSTRIAL EM RECUPERACAO JUDICIAL,24956666000267,SUL,Paraná,IBAITI,500,620
01/05/2019,SAFRAS INDUSTRIA E COMERCIO DE BIOCOMBUSTIVEIS LTDA,25242466000124,CENTRO OESTE,Mato Grosso,SORRISO,0,10
01/05/2019,LASA LINHARES AGROINDUSTRIAL SA,27291400000150,SUDESTE,Espírito Santo,LINHARES,300,400
01/05/2019,USINA PAINEIRAS SOCIEDADE ANONIMA,27777903000130,SUDESTE,Espírito Santo,ITAPEMIRIM,308,324
01/05/2019,AGRISA AGROINDUSTRIAL SÃO JOÃO S/A,28851889000210,SUDESTE,Rio de Janeiro,CABO FRIO,240,270
01/05/2019,COMPANHIA ACUCAREIRA PARAISO EM RECUPERACAO JUDICIAL,28963189000137,SUDESTE,Rio de Janeiro,CAMPOS DOS GOYTACAZES,0,150
01/05/2019,ALCON-COMPANHIA DE ALCOOL CONCEICAO DA BARRA,30974737000176,SUDESTE,Espírito Santo,CONCEICAO DA BARRA,300,470
01/05/2019,"USINA CENTRAL MATA SUL, INDUSTRIA E COMERCIO DE ACUCAR E ALCOOL LTDA",31059324000129,NORDESTE,Pernambuco,CABO DE SANTO AGOSTINHO,140,200
01/05/2019,USINA GIASA LTDA,31093639000192,NORDESTE,Paraíba,PEDRAS DE FOGO,300,800
01/05/2019,USINA BARRALCOOL S/A,33664228000135,CENTRO OESTE,Mato Grosso,BARRA DO BUGRES,600,1520
01/05/2019,ENERGETICA SANTA HELENA S/A,37216363000250,CENTRO OESTE,Mato Grosso do Sul,NOVA ANDRADINA,330,1150
01/05/2019,USINA ITAJOBI LTDA - ACUCAR E ALCOOL,43533819000399,SUDESTE,São Paulo,MARAPOAMA,300,540
01/05/2019,ALCOESTE BIOENERGIA FERNANDOPOLIS S.A,43545284000104,SUDESTE,São Paulo,FERNANDOPOLIS,420,800
01/05/2019,BRANCO PERES AGRO S/A,43619832001760,SUDESTE,São Paulo,ADAMANTINA,180,320
01/05/2019,RENUKA DO BRASIL S.A. - EM RECUPERACAO JUDICIAL,43932102000581,SUDESTE,São Paulo,PROMISSAO,920,1600
01/05/2019,RAIZEN ARARAQUARA ACUCAR E ALCOOL LTDA,43960335000164,SUDESTE,São Paulo,ARARAQUARA,400,620
01/05/2019,USINA SANTA LUCIA S A,44207249000148,SUDESTE,São Paulo,ARARAS,310,310
01/05/2019,U.S.J. - ACUCAR E ALCOOL S/A,44209336003583,SUDESTE,São Paulo,ARARAS,800,1000
01/05/2019,COLOMBO AGROINDUSTRIA S.A,44330975000153,SUDESTE,São Paulo,ARIRANHA,0,1150
01/05/2019,COLOMBO AGROINDUSTRIA S.A,44330975002288,SUDESTE,São Paulo,PALESTINA,500,1000
01/05/2019,COLOMBO AGROINDUSTRIA S.A,44330975002520,SUDESTE,São Paulo,SANTA ALBERTINA,0,1000
01/05/2019,USINA ACUCAREIRA GUAIRA LIMITADA,44346583000182,SUDESTE,São Paulo,GUAIRA,480,500
01/05/2019,COCAL COMERCIO INDUSTRIA CANAA ACUCAR E ALCOOL LTDA,44373108000103,SUDESTE,São Paulo,PARAGUACU PAULISTA,200,600
01/05/2019,COCAL COMERCIO INDUSTRIA CANAA ACUCAR E ALCOOL LTDA,44373108000600,SUDESTE,São Paulo,NARANDIBA,800,800
01/05/2019,DELLA COLETTA BIOENERGIA S/A,44691236000197,SUDESTE,São Paulo,BARIRI,150,410
01/05/2019,AGROINDUSTRIAL VISTA ALEGRE S.A. EM RECUPERACAO JUDICIAL,44836856000177,SUDESTE,São Paulo,ITAPETININGA,350,350
01/05/2019,PITANGUEIRAS ACUCAR E ALCOOL LTDA,44870939000182,SUDESTE,São Paulo,PITANGUEIRAS,330,600
01/05/2019,USINA SANTA FE S/A.,45281813000135,SUDESTE,São Paulo,NOVA EUROPA,180,1000
01/05/2019,USINA SANTA RITA S/A ACUCAR E ALCOOL EM RECUPERACAO JUDICIAL,45353547000109,SUDESTE,São Paulo,SANTA RITA DO PASSA QUATRO,300,600
01/05/2019,ROSA S A INDUSTRIA COMERCIO PRODUTOS AGRICOLAS,45483054000193,SUDESTE,São Paulo,BOITUVA,0,120
01/05/2019,USINA SANTA ROSA LTDA EM RECUPERACAO JUDICIAL,45483146000173,SUDESTE,São Paulo,BOITUVA,0,180
01/05/2019,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,45483450000110,SUDESTE,São Paulo,CLEMENTINA,0,450
01/05/2019,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,45483450000200,SUDESTE,São Paulo,PENAPOLIS,0,550
01/05/2019,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,45483450002164,SUDESTE,São Paulo,QUEIROZ,500,500
01/05/2019,CENTRAL ENERGÉTICA MORENO AÇÚCAR E ÁLCOOL LTDA.,45765914000181,SUDESTE,São Paulo,LUIS ANTONIO,1200,1200
01/05/2019,DIANA BIOENERGIA AVANHANDAVA SA,45902707000121,SUDESTE,São Paulo,AVANHANDAVA,100,250
01/05/2019,USINA SAO DOMINGOS-ACUCAR E ETANOL S/A,47063128000168,SUDESTE,São Paulo,CATANDUVA,450,500
01/05/2019,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619000974,SUDESTE,São Paulo,SEVERINIA,300,500
01/05/2019,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619001199,SUDESTE,São Paulo,OLIMPIA,0,480
01/05/2019,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619003051,SUDESTE,São Paulo,TANABI,280,720
01/05/2019,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619003302,SUDESTE,São Paulo,GUAIRA,420,1120
01/05/2019,TGM INDUSTRIA E COMERCIO DE ALCOOL E AGUARDENTE LTDA,47233416000113,SUDESTE,São Paulo,CERQUEIRA CESAR,0,300
01/05/2019,J PILON SA ACUCAR E ALCOOL,47254396000167,SUDESTE,São Paulo,CERQUILHO,160,460
01/05/2019,USINA SANTA ISABEL S/A,47524632000118,SUDESTE,São Paulo,NOVO HORIZONTE,700,700
01/05/2019,USINA SANTA ISABEL S/A,47524632000894,SUDESTE,São Paulo,MENDONCA,0,600
01/05/2019,DESTILARIA GUARICANGA LTDA.,47807797000105,SUDESTE,São Paulo,PRESIDENTE ALVES,240,780
01/05/2019,SONORA ESTANCIA S/A,47902283000120,CENTRO OESTE,Mato Grosso do Sul,SONORA,300,400
01/05/2019,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001108,SUDESTE,São Paulo,PRESIDENTE PRUDENTE,300,350
01/05/2019,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001450,SUL,Paraná,COLORADO,600,700
01/05/2019,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001884,SUL,Paraná,SANTO INACIO,700,700
01/05/2019,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001965,SUL,Paraná,FLORESTOPOLIS,0,600
01/05/2019,NARDINI AGROINDUSTRIAL LTDA,48708267046156,SUDESTE,São Paulo,VISTA ALEGRE DO ALTO,650,1050
01/05/2019,INDUSTRIA E COMERCIO DE BEBIDAS SEIS LAGOAS LTDA,49049638000106,SUDESTE,São Paulo,BROTAS,0,180
01/05/2019,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747000117,SUDESTE,São Paulo,MORRO AGUDO,600,1200
01/05/2019,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747011585,SUDESTE,São Paulo,MORRO AGUDO,350,700
01/05/2019,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747011828,SUDESTE,São Paulo,SERTAOZINHO,500,1150
01/05/2019,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747012980,SUDESTE,São Paulo,COLOMBIA,0,550
01/05/2019,NOVA PLATINA BIOENERGIA LTDA,49381734000157,SUDESTE,São Paulo,PLATINA,60,170
01/05/2019,LONDRA ACUCAR E ALCOOL LTDA EM RECUPERACAO JUDICIAL,49605157000210,SUDESTE,São Paulo,ITAI,380,410
01/05/2019,VIRGOLINO DE OLIVEIRA S/A - ACUCAR E ALCOOL EM RECUPERACAO JUDICIAL,49911589000179,SUDESTE,São Paulo,ARIRANHA,560,1310
01/05/2019,VIRGOLINO DE OLIVEIRA S/A - ACUCAR E ALCOOL EM RECUPERACAO JUDICIAL,49911589000411,SUDESTE,São Paulo,ITAPIRA,400,440
01/05/2019,MOEMA BIOENERGIA S.A,49972326000170,SUDESTE,São Paulo,ORINDIUVA,500,1100
01/05/2019,MALOSSO BIOENERGIA S.A,49976251000103,SUDESTE,São Paulo,ITAPOLIS,120,400
01/05/2019,DESTILARIA AGUA BONITA LTDA,50227255000160,SUDESTE,São Paulo,TARUMA,0,350
01/05/2019,USINA SANTA ADELIA S A,50376938000189,SUDESTE,São Paulo,JABOTICABAL,680,700
01/05/2019,USINA SANTA ADELIA S A,50376938000936,SUDESTE,São Paulo,PEREIRA BARRETO,1250,1450
01/05/2019,ARALCO S. A - INDUSTRIA E COMERCIO,51086080000180,SUDESTE,São Paulo,SANTO ANTONIO DO ARACANGUA,250,250
01/05/2019,PIONEIROS BIOENERGIA S/A,51096477000153,SUDESTE,São Paulo,SUD MENNUCCI,300,600
01/05/2019,SAO MARTINHO S/A,51466860000156,SUDESTE,São Paulo,PRADOPOLIS,1700,2190
